region,max_pre_shift,local_datetime,energy,capacity,shifting_value,spin,reg,total_profit,year,month
MROW,12.0,2030-07-14 00:00:00+00:00,-0.1226390951206639,0.198368472860961,0.0757293777402964,0.1611152378747007,0.0613469476065654,0.1611152378747007,2030,7
MROW,12.0,2030-07-21 00:00:00+00:00,0.3224940271334191,-0.0181193155904026,0.3043747115430165,0.113133576889134,0.0624639057182375,0.3043747115430165,2030,7
NWPP,12.0,2030-01-17 00:00:00+00:00,4.966039495399674,0.0640074932897814,5.030046988689455,0.036106062337848,0.022741709234952,5.030046988689455,2030,1
NWPP,12.0,2030-12-28 00:00:00+00:00,-2.4430972661066037,4.621877323232261,2.178780057125657,0.0198069911644112,0.0075463042438631,2.178780057125657,2030,12
RFCM,12.0,2030-06-22 00:00:00+00:00,2.0063639747327477,0.3222905118423712,2.328654486575118,0.0130030272804227,0.0826484191650167,2.328654486575118,2030,6
RFCM,12.0,2030-07-06 00:00:00+00:00,-0.135348591692977,3.506453508000864,3.371104916307885,0.1432962942978196,0.0602131697464301,3.371104916307885,2030,7
RFCM,12.0,2030-07-14 00:00:00+00:00,0.520991374242783,1.2501341147300034,1.7711254889727854,0.1474076953027082,0.0622837723820644,1.7711254889727854,2030,7
RFCM,12.0,2030-08-03 00:00:00+00:00,14.339950008528533,5.3384322712658125,19.67838227979435,0.1564255777113085,0.059832866007565,19.67838227979435,2030,8
RFCW,12.0,2030-06-22 00:00:00+00:00,-0.8070257909719459,1.8248610348745335,1.0178352439025873,0.1194566746397922,0.0664044333104677,1.0178352439025873,2030,6
RFCW,12.0,2030-07-04 00:00:00+00:00,-1.8755641464565944,3.894382378975676,2.018818232519081,0.121582939683274,0.06198735441053,2.018818232519081,2030,7
RFCW,12.0,2030-07-05 00:00:00+00:00,-0.4063600157632521,0.8317670436507639,0.4254070278875105,0.1211379659928774,0.0643307220615442,0.4254070278875105,2030,7
RFCW,12.0,2030-07-06 00:00:00+00:00,0.0389639254742348,1.0580810492883443,1.0970449747625792,0.0357546966517908,0.0604890870564983,1.0970449747625792,2030,7
RFCW,12.0,2030-07-07 00:00:00+00:00,-3.2002640644124654,3.927674424792953,0.7274103603804861,0.1605283156826253,0.0636843085668596,0.7274103603804861,2030,7
RFCW,12.0,2030-07-14 00:00:00+00:00,-0.1141229669823076,0.1344750575642458,0.0203520905819374,0.0671857634759538,0.0636467543944247,0.0964990525442846,2030,7
RFCW,12.0,2030-07-18 00:00:00+00:00,-2.633854708569328,2.91871059396477,0.2848558853954444,0.1229343480142256,0.0646549030629951,0.2848558853954444,2030,7
RFCW,12.0,2030-07-19 00:00:00+00:00,-3.364538715756089,7.928351386663379,4.563812670907288,0.1343792565974462,0.064826176221293,4.563812670907288,2030,7
RFCW,12.0,2030-07-27 00:00:00+00:00,0.4208988046730099,0.1434496527032797,0.564348457376289,0.0267617489717929,0.0674470036745639,0.564348457376289,2030,7
RFCW,12.0,2030-08-01 00:00:00+00:00,-0.7226942334503548,0.8807117098580556,0.1580174764077014,0.1296750163506494,0.0621528432536214,0.1580174764077014,2030,8
RFCW,12.0,2030-08-03 00:00:00+00:00,-1.9982462483744656,2.9701855283999805,0.9719392800255152,0.1565710272560506,0.0615840262523172,0.9719392800255152,2030,8
RFCW,12.0,2030-08-04 00:00:00+00:00,-2.7859532071858752,5.263846496652519,2.4778932894666443,0.159750650028618,0.0620362618372404,2.4778932894666443,2030,8
RFCW,12.0,2030-08-09 00:00:00+00:00,-2.9865077581640294,3.856262602222415,0.8697548440583859,0.1576641991074516,0.058329607862129,0.8697548440583859,2030,8
SPNO,12.0,2030-07-21 00:00:00+00:00,0.3986570897874145,7.825581438256863,8.224238528044276,0.1621791713228424,0.0621815307851532,8.224238528044276,2030,7
SPNO,12.0,2030-08-04 00:00:00+00:00,1.923350282043181,8.372336896137353,10.295687178180534,0.1612455597418263,0.0621921458435908,10.295687178180534,2030,8
SPSO,12.0,2030-07-21 00:00:00+00:00,1.4047267561256491,7.011606774121089,8.416333530246737,0.1609118727033262,0.0616956325808359,8.416333530246737,2030,7
SPSO,12.0,2030-08-04 00:00:00+00:00,1.3064023771787392,7.615189447037034,8.921591824215772,0.1615335192288268,0.0623032113417122,8.921591824215772,2030,8
SRCE,12.0,2030-06-22 00:00:00+00:00,1.671633571712397,0.8738336509392491,2.545467222651647,0.1037300003182675,0.0621905807818847,2.545467222651647,2030,6
SRCE,12.0,2030-07-04 00:00:00+00:00,0.5975589759951533,1.8540151934894733,2.451574169484627,0.1139245688435959,0.0655925653576962,2.451574169484627,2030,7
SRCE,12.0,2030-07-06 00:00:00+00:00,0.6008185488035821,0.1727016629380817,0.7735202117416634,0.006125023393099,0.0622909560165087,0.7735202117416634,2030,7
SRCE,12.0,2030-07-19 00:00:00+00:00,0.6965454793285034,4.747312899183462,5.443858378511965,0.1216485675262124,0.0664150149196309,5.443858378511965,2030,7
SRCE,12.0,2030-08-01 00:00:00+00:00,1.0571101600303394,2.0775408838460865,3.134651043876426,0.164266820370483,0.0651680500981798,3.134651043876426,2030,8
SRCE,12.0,2030-09-08 00:00:00+00:00,3.893042297126972,3.772728930099426,7.6657712272264,0.1602694958611449,0.0544172526874343,7.6657712272264,2030,9
SRDA,12.0,2030-06-30 00:00:00+00:00,0.3715754409397818,1.3466738821766515,1.718249323116433,0.1464074161257554,0.0570314023219091,1.718249323116433,2030,6
SRDA,12.0,2030-07-19 00:00:00+00:00,0.8128169681423402,3.892386026966721,4.705202995109062,0.1560470002865808,0.0607837727084361,4.705202995109062,2030,7
SRDA,12.0,2030-08-09 00:00:00+00:00,0.9014541263623528,6.278402530851032,7.179856657213384,0.1573123979776365,0.06124106901459,7.179856657213384,2030,8
SRDA,12.0,2030-09-06 00:00:00+00:00,-2.597938839816368,10.721690301441612,8.123751461625245,0.1613762998553899,0.0628682629597696,8.123751461625245,2030,9
SRDA,12.0,2030-09-07 00:00:00+00:00,-3.004311142098584,13.320805333906025,10.31649419180744,0.1599470828171771,0.0622514114348632,10.31649419180744,2030,9
SRDA,12.0,2030-09-08 00:00:00+00:00,1.6184491831067362,14.5323240473585,16.150773230465237,0.1590251676608199,0.061716713307839,16.150773230465237,2030,9
SRGW,12.0,2030-06-30 00:00:00+00:00,0.5130926059201499,0.1087440537461941,0.6218366596663429,0.0112568152598914,0.0601576486289135,0.6218366596663429,2030,6
SRGW,12.0,2030-07-06 00:00:00+00:00,0.0194912304797497,4.414408022429128,4.433899252908879,0.1563637499278612,0.0602818384219586,4.433899252908879,2030,7
SRGW,12.0,2030-07-14 00:00:00+00:00,-0.1149661790169403,0.5528082402113131,0.4378420611943738,0.1606558378349357,0.0621133359059449,0.4378420611943738,2030,7
SRGW,12.0,2030-08-03 00:00:00+00:00,-1.8057474095669308,5.435957683814279,3.6302102742473497,0.1584811401965135,0.0605365227487224,3.6302102742473497,2030,8
SRSE,12.0,2030-06-30 00:00:00+00:00,0.3543230500675975,0.1389541166792845,0.4932771667468814,0.1365963499093449,0.0612068119765142,0.4932771667468814,2030,6
MROW,1.0,2030-07-06 20:00:00+00:00,-6.319706389760011,7.163883820261626,0.8441774305016168,0.0581791367078958,0.0222042932533232,0.8441774305016168,2030,7
MROW,1.0,2030-07-11 20:00:00+00:00,-4.222627022410045,4.672343017695514,0.4497159952854702,0.0723855885515243,0.0265037116086979,0.4497159952854702,2030,7
SPNO,1.0,2030-09-05 20:00:00+00:00,-5.628027666746402,8.760570248750787,3.132542582004382,0.0557956328627128,0.0207460967619944,3.132542582004382,2030,9
SPSO,1.0,2030-09-05 20:00:00+00:00,-5.757027761977672,7.9429203054407855,2.185892543463112,0.0557612398080329,0.0207333086349722,2.185892543463112,2030,9
NWPP,4.0,2030-01-12 14:00:00+00:00,0.8164507938199421,17.57954567614238,18.39599646996232,0.1109693602896293,0.0602992019422882,18.39599646996232,2030,1
NWPP,4.0,2030-01-13 14:00:00+00:00,-2.4077760271348225,15.328738548594249,12.920962521459424,0.0843334909682239,0.0407328024150878,12.920962521459424,2030,1
NWPP,4.0,2030-01-27 14:00:00+00:00,-3.4354571801071887,5.071898820271123,1.6364416401639348,0.0664820707927851,0.0365674353251276,1.6364416401639348,2030,1
NWPP,4.0,2030-02-28 14:00:00+00:00,1.0032806062619828,2.7023211401079887,3.7056017463699695,0.1366326377949236,0.0675303704414406,3.7056017463699695,2030,2
NWPP,4.0,2030-01-11 15:00:00+00:00,-0.8452050448393962,10.58807684585777,9.742871801018373,0.1422358579296283,0.078706753255883,9.742871801018373,2030,1
NWPP,4.0,2030-01-12 15:00:00+00:00,-18.09340073855522,29.86200390914816,11.768603170592934,0.0270187156004314,0.0161759285006314,11.768603170592934,2030,1
NWPP,4.0,2030-01-13 15:00:00+00:00,-16.573110401225424,30.30515226505361,13.732041863828194,0.0455385043254012,0.0239644173963321,13.732041863828194,2030,1
NWPP,4.0,2030-01-27 15:00:00+00:00,-15.942940351876349,17.0399690460889,1.0970286942125511,0.1190692238789327,0.0201477753589933,1.0970286942125511,2030,1
RFCM,12.0,2030-09-05 23:00:00+00:00,-3.746690255756649,4.769624541153348,1.0229342853966985,0.012904618593331,0.0048190300811174,1.0229342853966985,2030,9
SRGW,12.0,2030-09-05 23:00:00+00:00,8.908243673039737,8.77406365564759,17.682307328687326,0.013124755975971,0.0048971969777027,17.682307328687326,2030,9
CAMX,12.0,2030-08-16 04:00:00+00:00,-3.3666244847240794,3.886714960986245,0.5200904762621662,0.1607506771484009,0.0546919621830835,0.5200904762621662,2030,8
NWPP,12.0,2030-07-05 04:00:00+00:00,1.4429964639673358,0.2362242945429489,1.6792207585102843,0.1168005605223491,0.0751485414814941,1.6792207585102843,2030,7
RMPA,12.0,2030-07-05 04:00:00+00:00,-3.302674135493086,5.989870972183491,2.687196836690404,0.1735190315377746,0.0654600461320034,2.687196836690404,2030,7
RFCM,1.0,2030-09-05 23:00:00+00:00,-3.746690255756649,4.769624541153348,1.0229342853966985,0.012904618593331,0.0048190300811174,1.0229342853966985,2030,9
SRGW,1.0,2030-09-05 23:00:00+00:00,-4.427610413205416,5.011253900557762,0.5836434873523445,0.013124755975971,0.0048971969777027,0.5836434873523445,2030,9
AZNM,12.0,2030-07-10 02:00:00+00:00,-2.6092701331089603,6.405953391006036,3.796683257897076,0.0038682223573956,0.017615633512933,3.796683257897076,2030,7
AZNM,12.0,2030-08-08 02:00:00+00:00,1.7130590177962448,6.221675163587541,7.934734181383785,0.0987422509362352,0.0702033500786284,7.934734181383785,2030,8
AZNM,12.0,2030-08-10 02:00:00+00:00,-2.869527051559139,21.496365271192555,18.626838219633413,0.0339834799740822,0.0185871460495336,18.626838219633413,2030,8
AZNM,12.0,2030-08-12 02:00:00+00:00,0.7026198972171074,15.147776015142718,15.850395912359824,0.0868994991845437,0.0651133008607279,15.850395912359824,2030,8
AZNM,12.0,2030-08-21 02:00:00+00:00,1.8843762797702368,4.214587624911103,6.098963904681341,0.0910113607712501,0.0656381848191076,6.098963904681341,2030,8
AZNM,12.0,2030-08-22 02:00:00+00:00,2.1010814297148883,4.172660896071368,6.273742325786255,0.0832549667457995,0.0657528051778172,6.273742325786255,2030,8
AZNM,12.0,2030-08-29 02:00:00+00:00,-4.327622051378429,5.004975896853173,0.6773538454747439,0.0236753345571422,0.0098930120000838,0.6773538454747439,2030,8
AZNM,12.0,2030-08-31 02:00:00+00:00,-0.1298275864596263,6.293165558718783,6.163337972259157,0.0934533030277123,0.0664306825513839,6.163337972259157,2030,8
AZNM,12.0,2030-09-15 02:00:00+00:00,-0.171127458346487,0.382239622718479,0.2111121643719912,0.1604090016109445,0.0577344515150206,0.2111121643719912,2030,9
AZNM,12.0,2030-09-16 02:00:00+00:00,-0.5292648186488321,5.713613009045609,5.184348190396776,0.1607275718035661,0.0565740007805862,5.184348190396776,2030,9
AZNM,12.0,2030-10-03 02:00:00+00:00,-9.892907062684351,12.695041644409644,2.802134581725295,0.1530587271778269,0.0522298750741515,2.802134581725295,2030,10
CAMX,12.0,2030-08-13 02:00:00+00:00,-0.9402262323902932,6.207161801398698,5.266935569008405,0.1594594672043984,0.0603905545651486,5.266935569008405,2030,8
CAMX,12.0,2030-09-15 02:00:00+00:00,-0.1697500250803813,0.7603561951021716,0.5906061700217891,0.1602457464258006,0.0563858798092665,0.5906061700217891,2030,9
CAMX,12.0,2030-09-16 02:00:00+00:00,-0.5424226065139351,10.778675322437351,10.236252715923412,0.1596242052170945,0.0552881254076658,10.236252715923412,2030,9
CAMX,12.0,2030-10-03 02:00:00+00:00,-9.989322327014632,24.30502508763232,14.315702760617684,0.1590676905671602,0.0530993015309662,14.315702760617684,2030,10
NWPP,12.0,2030-01-12 02:00:00+00:00,-0.1227953117998637,3.7707832973002136,3.647987985500349,0.1353750106236638,0.0727774551777993,3.647987985500349,2030,1
NWPP,12.0,2030-01-13 02:00:00+00:00,10.771615822344613,18.27259629404932,29.044212116393933,0.1105131250423696,0.0606209562044129,29.044212116393933,2030,1
NWPP,12.0,2030-01-16 02:00:00+00:00,10.758438052038429,3.2999824484184126,14.058420500456842,0.1146691239368729,0.0608722109707547,14.058420500456842,2030,1
NWPP,12.0,2030-01-24 02:00:00+00:00,11.000710697942194,10.627086989570287,21.627797687512484,0.1100843991427042,0.0596539646692346,21.627797687512484,2030,1
NWPP,12.0,2030-02-06 02:00:00+00:00,5.208383386688581,0.0274369637699988,5.23582035045858,0.0375525555370926,0.013599352224815,5.23582035045858,2030,2
NWPP,12.0,2030-02-27 02:00:00+00:00,-0.9579610180221352,1.130176884149913,0.1722158661277774,0.0293143837380291,0.0106769538851172,0.1722158661277774,2030,2
NWPP,12.0,2030-07-20 02:00:00+00:00,0.9944949153557788,0.1997842593920928,1.1942791747478725,0.0940968045745817,0.0696869595916296,1.1942791747478725,2030,7
NWPP,12.0,2030-08-06 02:00:00+00:00,-3.751879869668128,4.796519758797347,1.0446398891292206,0.0384757741328284,0.0146825063732736,1.0446398891292206,2030,8
NWPP,12.0,2030-08-07 02:00:00+00:00,-3.616162846805425,3.9770270885199697,0.3608642417145447,0.0350156022744286,0.0145385003850803,0.3608642417145447,2030,8
NWPP,12.0,2030-08-14 02:00:00+00:00,-0.5043339121893041,1.1361531359134194,0.6318192237241164,0.1078751052990369,0.0657451110043435,0.6318192237241164,2030,8
NWPP,12.0,2030-08-22 02:00:00+00:00,2.064164241684924,5.492173413716186,7.556337655401109,0.1651800181532584,0.0633577095538906,7.556337655401109,2030,8
NWPP,12.0,2030-09-21 02:00:00+00:00,-1.344132795239807,2.816393202310615,1.4722604070708087,0.1632981824180273,0.0555154832687155,1.4722604070708087,2030,9
NWPP,12.0,2030-12-31 02:00:00+00:00,6.371818252709847,4.9802552592073255,11.352073511917173,0.108202786923998,0.0618397324978176,11.352073511917173,2030,12
NWPP,12.0,2031-01-01 02:00:00+00:00,8.462913464735804,4.9802552592073255,13.44316872394313,0.108202786923998,0.0618397324978176,13.44316872394313,2031,1
RMPA,12.0,2030-02-06 02:00:00+00:00,2.9376979681104225,0.8438388418673558,3.781536809977778,0.0733126808477152,0.0252986430728818,3.781536809977778,2030,2
RMPA,12.0,2030-02-27 02:00:00+00:00,5.483721223612708,0.1464994742665974,5.630220697879306,0.0032454961205996,0.022486090902939,5.630220697879306,2030,2
RMPA,12.0,2030-07-21 02:00:00+00:00,-14.914607122869894,24.23674134568305,9.322134222813151,0.0145943995374701,0.0319385515603768,9.322134222813151,2030,7
RMPA,12.0,2030-07-28 02:00:00+00:00,-12.041599767159257,26.130707942212048,14.08910817505279,0.0066259047792888,0.0260807629280289,14.08910817505279,2030,7
RMPA,12.0,2030-08-02 02:00:00+00:00,-14.279463161218292,28.69626186180418,14.416798700585884,0.0517412568595352,0.0191544604303167,14.416798700585884,2030,8
RMPA,12.0,2030-08-10 02:00:00+00:00,-14.592777675825852,21.93247516756645,7.339697491740594,0.1098953700246732,0.0412866309282777,7.339697491740594,2030,8
RMPA,12.0,2030-08-22 02:00:00+00:00,1.2232920910357692,0.5272786336763661,1.7505707247121352,0.1414802556904344,0.0542437476575379,1.7505707247121352,2030,8
RMPA,12.0,2030-12-27 02:00:00+00:00,5.628854912617507,3.213356608339633,8.84221152095714,0.2077467000615516,0.0738620144120398,8.84221152095714,2030,12
ERCT,1.0,2030-07-31 21:00:00+00:00,-1.327144972728405,4.762722421156142,3.435577448427736,0.1567903361788276,0.0542717881071749,3.435577448427736,2030,7
ERCT,1.0,2030-09-06 21:00:00+00:00,-1.24946337937661,5.185320812438008,3.935857433061398,0.1570495699124664,0.0544551834362853,3.935857433061398,2030,9
FRCC,1.0,2030-07-03 21:00:00+00:00,-5.442203717483864,79.07358314201981,73.63137942453595,0.011459805105434,0.0041253094555421,73.63137942453595,2030,7
FRCC,1.0,2030-07-26 21:00:00+00:00,-6.210118807877627,61.152067069851086,54.94194826197345,0.0455642315417387,0.0163947642577373,54.94194826197345,2030,7
FRCC,1.0,2030-07-28 21:00:00+00:00,-1.0727798279635508,50.74287529256215,49.6700954645986,0.1825958323202358,0.0656934967547488,49.6700954645986,2030,7
FRCC,1.0,2030-08-03 21:00:00+00:00,-6.433775515546383,16.60434717440204,10.17057165885566,0.0337274045620854,0.0121445582499074,10.17057165885566,2030,8
FRCC,1.0,2030-08-31 21:00:00+00:00,-4.921809937340232,58.231491594782064,53.30968165744184,0.0494152598854039,0.0178348422447963,53.30968165744184,2030,8
MROW,1.0,2030-07-11 21:00:00+00:00,-15.47087551327251,75.90387335559156,60.43299784231904,0.0262253967279964,0.0093266658564169,60.43299784231904,2030,7
MROW,1.0,2030-07-17 21:00:00+00:00,-5.895433065375619,26.704238838632183,20.80880577325656,0.0118805585072052,0.0042909204118495,20.80880577325656,2030,7
MROW,1.0,2030-07-21 21:00:00+00:00,-1.182502496560606,9.18103626146936,7.998533764908746,0.1569826921440778,0.0566532346674708,7.998533764908746,2030,7
MROW,1.0,2030-08-03 21:00:00+00:00,-7.669485424446096,19.77828529859562,12.108799874149533,0.0106682020820015,0.0037326900156337,12.108799874149533,2030,8
MROW,1.0,2030-08-08 21:00:00+00:00,-5.690940966239534,19.399283621886585,13.708342655647051,0.0342220592101165,0.0123545987908649,13.708342655647051,2030,8
RFCE,1.0,2030-06-21 21:00:00+00:00,-6.335288205827325,64.31922407683594,57.98393587100861,0.0091686746931727,0.0032808944666895,57.98393587100861,2030,6
RFCE,1.0,2030-06-22 21:00:00+00:00,-6.305516198003608,118.61645697327208,112.31094077526846,0.0023595613455227,0.0008254796980962,112.31094077526846,2030,6
RFCE,1.0,2030-07-06 21:00:00+00:00,-6.612746194270163,31.682508161272978,25.06976196700282,0.0095790680184114,0.0034617560866503,25.06976196700282,2030,7
RFCE,1.0,2030-07-17 21:00:00+00:00,-6.077561427342359,7.336946012766768,1.2593845854244137,0.0067059268017129,0.0024029071688901,1.2593845854244137,2030,7
RFCW,1.0,2030-06-21 21:00:00+00:00,-6.32376765157524,32.35678623014022,26.033018578564988,0.0070427065511596,0.002517658340892,26.033018578564988,2030,6
RFCW,1.0,2030-06-22 21:00:00+00:00,-6.142337874604734,29.02491060159844,22.882572726993704,0.0061616394232132,0.0021367673247909,22.882572726993704,2030,6
RFCW,1.0,2030-06-29 21:00:00+00:00,-5.477544107240101,7.617732599254679,2.140188492014579,0.0356353354382516,0.0124281940865311,2.140188492014579,2030,6
RFCW,1.0,2030-07-17 21:00:00+00:00,-6.472937294926059,30.48681219722312,24.01387490229704,0.0076116799514379,0.0026565272551957,24.01387490229704,2030,7
RMPA,1.0,2030-07-19 21:00:00+00:00,-1.4823666944783245,39.35260165339426,37.87023495891593,0.1663641094942708,0.0605984717049023,37.87023495891593,2030,7
SPNO,1.0,2030-07-21 21:00:00+00:00,-1.1263279054382878,41.30857650585145,40.182248600413146,0.1605642748544816,0.0577544947993449,40.182248600413146,2030,7
SPNO,1.0,2030-08-08 21:00:00+00:00,-5.818007155979839,88.06256431002659,82.24455715404675,0.0199747337664972,0.0071886156429738,82.24455715404675,2030,8
SPSO,1.0,2030-07-21 21:00:00+00:00,-1.0749727549889383,33.89251881117959,32.81754605619064,0.1600173485796822,0.0575577670358237,32.81754605619064,2030,7
SPSO,1.0,2030-08-08 21:00:00+00:00,-5.760673743732527,72.41791248479097,66.65723874105845,0.0199383489970378,0.0071755212945855,66.65723874105845,2030,8
SRCE,1.0,2030-06-21 21:00:00+00:00,-5.055953860166982,7.2826361531884976,2.2266822930215144,0.0291999899471172,0.0106529673270977,2.2266822930215144,2030,6
SRCE,1.0,2030-06-30 21:00:00+00:00,-1.5137481241250812,5.591837725803501,4.07808960167842,0.1659156678174836,0.0592623059716898,4.07808960167842,2030,6
SRCE,1.0,2030-07-10 21:00:00+00:00,-6.039616938935614,15.2980000354759,9.258383096540287,0.0202012819369302,0.0072855615211324,9.258383096540287,2030,7
SRCE,1.0,2030-07-17 21:00:00+00:00,-6.03194330719322,11.47650215779882,5.444558850605597,0.0176755116627089,0.0064225278027167,5.444558850605597,2030,7
SRCE,1.0,2030-08-02 21:00:00+00:00,-1.8222589565263063,44.62819977173274,42.805940815206434,0.1508007996741458,0.0540654749353287,42.805940815206434,2030,8
SRDA,1.0,2030-06-27 21:00:00+00:00,-4.953341902851931,5.371130717429878,0.4177888145779434,0.0222432868855064,0.0075404026656061,0.4177888145779434,2030,6
SRDA,1.0,2030-06-28 21:00:00+00:00,-4.635253914131364,38.752385233452856,34.117131319321494,0.0300606324669489,0.010191690503609,34.117131319321494,2030,6
SRSE,1.0,2030-07-06 21:00:00+00:00,-6.532811532134407,27.52288567707201,20.99007414493761,0.0118219661147725,0.0041228137024297,20.99007414493761,2030,7
SRSE,1.0,2030-07-10 21:00:00+00:00,-5.995966702070735,8.510243647950992,2.5142769458802565,0.0226016573364128,0.0078669034158255,2.5142769458802565,2030,7
SRSE,1.0,2030-08-02 21:00:00+00:00,-1.6535200046800698,13.156676357283596,11.503156352603526,0.151084067071322,0.0525442002520871,11.503156352603526,2030,8
SRVC,1.0,2030-06-21 21:00:00+00:00,-6.00710403253529,14.402172664896426,8.395068632361136,0.0132216829470465,0.0047678400499356,8.395068632361136,2030,6
SRVC,1.0,2030-06-29 21:00:00+00:00,-5.248248971495563,5.450939500004858,0.2026905285092937,0.0391791632833948,0.013877954063819,0.2026905285092937,2030,6
SRVC,1.0,2030-06-30 21:00:00+00:00,-1.3579115345524686,9.697488645704786,8.339577111152318,0.1596439361394262,0.0561317084235196,8.339577111152318,2030,6
SRVC,1.0,2030-07-10 21:00:00+00:00,-5.96494167141827,26.588752453001515,20.623810781583245,0.020487285315524,0.0072928844625868,20.623810781583245,2030,7
SRVC,1.0,2030-07-17 21:00:00+00:00,-5.853860748875459,24.732902487752053,18.879041738876595,0.0119250988885652,0.0042783204989921,18.879041738876595,2030,7
SRVC,1.0,2030-07-19 21:00:00+00:00,-2.170728680213958,3.620960600664043,1.450231920450085,0.1449785252460224,0.0512361841719752,1.450231920450085,2030,7
FRCC,4.0,2030-01-04 12:00:00+00:00,-33.12907308144674,354.19551724788454,321.0664441664378,0.0914470484486826,0.0327951590576199,321.0664441664378,2030,1
SRCE,4.0,2030-01-03 12:00:00+00:00,-9.550576980167106,47.54476455394426,37.994187573777154,0.1652042448730609,0.0560496187842242,37.994187573777154,2030,1
SRCE,4.0,2030-01-04 12:00:00+00:00,-55.156649472587816,185.67833982858804,130.52169035600022,0.1415842303132883,0.0480468240671576,130.52169035600022,2030,1
SRCE,4.0,2030-01-13 12:00:00+00:00,-8.442086608688479,24.47117453022839,16.029087921539908,0.1697564248969473,0.057732163076087,16.029087921539908,2030,1
SRCE,4.0,2030-02-13 12:00:00+00:00,-29.428550450060328,115.5927424535532,86.16419200349287,0.0253433726802786,0.0087066734671629,86.16419200349287,2030,2
SRSE,4.0,2030-01-03 12:00:00+00:00,-7.498943533590578,19.15603923974215,11.65709570615157,0.1658993554427573,0.0557262411276366,11.65709570615157,2030,1
SRSE,4.0,2030-01-04 12:00:00+00:00,-54.68081453869331,90.95510739883632,36.27429286014301,0.1357576978119796,0.045585121319598,36.27429286014301,2030,1
SRSE,4.0,2030-01-13 12:00:00+00:00,-6.308114819913868,8.308957546349097,2.0008427264352293,0.1688264605110119,0.056708748244059,2.0008427264352293,2030,1
SRSE,4.0,2030-02-13 12:00:00+00:00,-28.815390841184445,45.35185751523855,16.536466674054108,0.0210976895780563,0.0071525166586851,16.536466674054108,2030,2
SRVC,4.0,2030-01-03 12:00:00+00:00,-6.470104982984634,24.18875868996986,17.718653706985226,0.1649790605750629,0.0565727806642313,17.718653706985226,2030,1
SRVC,4.0,2030-01-04 12:00:00+00:00,-54.91405428271629,201.8520623341965,146.93800805148015,0.1481894941638707,0.0506797291144185,146.93800805148015,2030,1
SRVC,4.0,2030-02-13 12:00:00+00:00,-26.714027214742718,49.38677164027344,22.672744425530723,0.0237964710899201,0.0083494833645636,22.672744425530723,2030,2
ERCT,4.0,2030-06-26 21:00:00+00:00,-14.6971265134455,40.08263131808332,25.38550480463782,0.1366094266169397,0.0469343637651362,25.38550480463782,2030,6
ERCT,4.0,2030-06-27 21:00:00+00:00,-93.30484679552556,94.5269733246634,1.222126529137836,0.0051561763855829,0.0017712108593536,1.222126529137836,2030,6
ERCT,4.0,2030-07-31 21:00:00+00:00,-1.327144972728405,4.762722421156142,3.435577448427736,0.1567903361788276,0.0542717881071749,3.435577448427736,2030,7
ERCT,4.0,2030-08-01 21:00:00+00:00,-15.614474737237847,37.98646483928443,22.37199010204657,0.1114162291785788,0.0384205706159033,22.37199010204657,2030,8
ERCT,4.0,2030-08-02 21:00:00+00:00,-38.822564344738026,52.35760257356654,13.53503822882852,0.1548944374482919,0.0536967050301427,13.53503822882852,2030,8
ERCT,4.0,2030-09-06 21:00:00+00:00,-1.24946337937661,5.185320812438008,3.935857433061398,0.1570495699124664,0.0544551834362853,3.935857433061398,2030,9
ERCT,4.0,2030-09-07 21:00:00+00:00,-18.329743534300597,33.76066634966977,15.43092281536918,0.0201618097106134,0.0069509437182338,15.43092281536918,2030,9
FRCC,4.0,2030-07-03 21:00:00+00:00,-5.442203717483864,79.07358314201981,73.63137942453595,0.011459805105434,0.0041253094555421,73.63137942453595,2030,7
FRCC,4.0,2030-07-26 21:00:00+00:00,-18.25099180806553,92.45153784908048,74.20054604101495,0.0455642315417387,0.0163947642577373,74.20054604101495,2030,7
FRCC,4.0,2030-07-27 21:00:00+00:00,-15.81603481400998,180.46470515424235,164.64867034023237,0.1151893646418747,0.0413929703045286,164.64867034023237,2030,7
FRCC,4.0,2030-07-28 21:00:00+00:00,-1.0727798279635508,50.74287529256215,49.6700954645986,0.1825958323202358,0.0656934967547488,49.6700954645986,2030,7
FRCC,4.0,2030-08-03 21:00:00+00:00,-6.433775515546383,16.60434717440204,10.17057165885566,0.0337274045620854,0.0121445582499074,10.17057165885566,2030,8
FRCC,4.0,2030-08-09 21:00:00+00:00,-13.449472537580649,72.95146952763439,59.501996990053726,0.1795125449727066,0.0646335513952011,59.501996990053726,2030,8
FRCC,4.0,2030-08-31 21:00:00+00:00,-4.921809937340232,58.231491594782064,53.30968165744184,0.0494152598854039,0.0178348422447963,53.30968165744184,2030,8
MROE,4.0,2030-07-06 21:00:00+00:00,-44.77312961254039,63.16753851430923,18.39440890176884,0.0092174408551519,0.0032600167330416,18.39440890176884,2030,7
MROE,4.0,2030-08-03 21:00:00+00:00,-18.78945811719444,24.83231626038489,6.042858143190447,0.0101792270788974,0.0035824151387482,6.042858143190447,2030,8
MROW,4.0,2030-07-11 21:00:00+00:00,-15.504795064578555,94.714104984951,79.20930992037245,0.0262253967279964,0.0093266658564169,79.20930992037245,2030,7
MROW,4.0,2030-07-17 21:00:00+00:00,-18.322176660395296,41.02542259433938,22.70324593394408,0.0118805585072052,0.0042909204118495,22.70324593394408,2030,7
